country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","04-04-2025 15:00:00",23.243639,72.68994,NH3,2,16,8
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","04-04-2025 15:00:00",23.163798,72.677768,NO2,9,67,34
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","04-04-2025 15:00:00",16.172806,75.659694,OZONE,12,16,16
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","04-04-2025 15:00:00",22.969611,72.643500,NO2,35,75,44
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","04-04-2025 15:00:00",12.9756843,77.5660749,CO,48,86,62
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","04-04-2025 15:00:00",13.029152,77.585901,PM10,18,62,47
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","04-04-2025 15:00:00",12.921418,77.502466,CO,24,50,36
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","04-04-2025 15:00:00",13.0246342,77.5080115,PM2.5,36,45,41
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","04-04-2025 15:00:00",12.938539,77.590100,NH3,1,3,2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","04-04-2025 15:00:00",12.938539,77.590100,CO,14,59,19
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","04-04-2025 15:00:00",13.003872,77.664217,SO2,8,9,9
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","04-04-2025 15:00:00",13.003872,77.664217,OZONE,28,29,28
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","04-04-2025 15:00:00",12.9756843,77.5660749,PM10,87,98,91
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","04-04-2025 15:00:00",12.9756843,77.5660749,NO2,30,33,32
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","04-04-2025 15:00:00",13.428828,77.731418,PM2.5,2,62,30
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","04-04-2025 15:00:00",12.920984,77.584908,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","04-04-2025 15:00:00",12.9135218,77.5950804,PM10,21,198,59
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","04-04-2025 15:00:00",12.921418,77.502466,NH3,3,4,4
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","04-04-2025 15:00:00",13.328028,75.797056,NO2,19,35,23
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","04-04-2025 15:00:00",13.328028,75.797056,NH3,2,3,2
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","04-04-2025 15:00:00",13.328028,75.797056,CO,11,111,21
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","04-04-2025 15:00:00",14.475800,75.905200,NH3,2,2,2
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","04-04-2025 15:00:00",14.475800,75.905200,SO2,5,16,7
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","04-04-2025 15:00:00",17.336318,76.847397,OZONE,1,15,7
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","04-04-2025 15:00:00",15.347630,76.181767,NO2,11,23,17
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","04-04-2025 15:00:00",12.415911,75.735050,PM2.5,5,30,14
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","04-04-2025 15:00:00",15.3714823,75.1160168,PM2.5,34,39,36
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","04-04-2025 15:00:00",15.3714823,75.1160168,CO,8,18,14
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","04-04-2025 15:00:00",17.321993,76.822628,PM2.5,35,92,59
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","04-04-2025 15:00:00",12.889250,74.853000,SO2,5,12,7
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","04-04-2025 15:00:00",12.889250,74.853000,CO,26,64,45
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","04-04-2025 15:00:00",12.889250,74.853000,OZONE,34,34,34
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","04-04-2025 15:00:00",15.411456,75.638133,SO2,17,20,18
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","04-04-2025 15:00:00",14.791800,75.389600,PM2.5,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","04-04-2025 15:00:00",12.733409,77.298051,PM2.5,16,58,34
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","04-04-2025 15:00:00",13.940000,75.555917,NH3,2,3,2
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","04-04-2025 15:00:00",13.377516,77.099072,CO,56,58,57
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","04-04-2025 15:00:00",16.7602,77.1428,NH3,3,4,3
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","04-04-2025 15:00:00",11.875000,75.373200,NO2,15,17,16
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","04-04-2025 15:00:00",8.8787,76.6073,PM2.5,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","04-04-2025 15:00:00",8.8787,76.6073,SO2,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","04-04-2025 15:00:00",8.8787,76.6073,CO,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","04-04-2025 15:00:00",8.563700,76.886500,CO,12,48,22
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","04-04-2025 15:00:00",23.210494,77.425409,PM2.5,35,325,129
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","04-04-2025 15:00:00",23.210494,77.425409,SO2,6,23,10
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","04-04-2025 15:00:00",23.233584,77.400574,NH3,15,33,23
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","04-04-2025 15:00:00",23.81748678,79.446246,SO2,NA,NA,NA
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","04-04-2025 15:00:00",22.4310,75.5213,SO2,9,38,19
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","04-04-2025 15:00:00",22.6780,75.8559,NO2,37,59,46
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","04-04-2025 15:00:00",22.7084,75.8815,NO2,8,17,14
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","04-04-2025 15:00:00",22.7084,75.8815,CO,16,25,19
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","04-04-2025 15:00:00",26.203442,78.193251,NO2,7,58,20
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","04-04-2025 15:00:00",26.203442,78.193251,OZONE,17,157,65
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","04-04-2025 15:00:00",26.259242,78.216432,NH3,9,14,11
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","04-04-2025 15:00:00",26.259242,78.216432,CO,19,98,68
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","04-04-2025 15:00:00",24.2613009,80.7231783,PM10,8,72,45
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","04-04-2025 15:00:00",24.2613009,80.7231783,NO2,11,12,12
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","04-04-2025 15:00:00",23.108440,77.511428,PM10,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","04-04-2025 15:00:00",23.218135,79.957770,PM2.5,20,54,33
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","04-04-2025 15:00:00",23.218135,79.957770,NH3,2,3,3
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","04-04-2025 15:00:00",23.218135,79.957770,CO,23,122,51
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","04-04-2025 15:00:00",22.7289,75.8076,PM10,42,107,73
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","04-04-2025 15:00:00",22.7289,75.8076,CO,10,14,12
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","04-04-2025 15:00:00",11.875000,75.373200,PM10,53,479,108
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","04-04-2025 15:00:00",10.073232,76.302765,PM10,42,63,50
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","04-04-2025 15:00:00",23.331731,75.045981,PM10,94,192,133
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","04-04-2025 15:00:00",23.8640158,78.80289321,CO,44,59,51
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","04-04-2025 15:00:00",24.58434363,80.8549414,PM2.5,41,43,42
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","04-04-2025 15:00:00",20.939198,77.765701,CO,38,62,44
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","04-04-2025 15:00:00",19.875620,75.387310,PM10,37,105,66
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","04-04-2025 15:00:00",19.875620,75.387310,NH3,1,3,2
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","04-04-2025 15:00:00",19.875620,75.387310,SO2,1,6,3
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","04-04-2025 15:00:00",24.108970,82.645580,NH3,3,11,7
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","04-04-2025 15:00:00",20.719516,77.000253,NO2,11,57,19
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","04-04-2025 15:00:00",20.719516,77.000253,SO2,9,28,12
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","04-04-2025 15:00:00",20.719516,77.000253,CO,33,54,35
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","04-04-2025 15:00:00",19.863756,75.321188,PM2.5,NA,NA,NA
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","04-04-2025 15:00:00",19.863756,75.321188,NO2,NA,NA,NA
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","04-04-2025 15:00:00",19.863756,75.321188,CO,6,12,7
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","04-04-2025 15:00:00",19.16485,73.23409,NO2,21,67,36
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","04-04-2025 15:00:00",23.108440,77.511428,SO2,NA,NA,NA
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","04-04-2025 15:00:00",23.108440,77.511428,CO,6,107,20
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","04-04-2025 15:00:00",22.624758,75.675238,NO2,5,56,26
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","04-04-2025 15:00:00",19.962900,79.298714,PM2.5,57,238,107
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","04-04-2025 15:00:00",19.9775302,79.2337086,NO2,31,35,33
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","04-04-2025 15:00:00",20.9402359,77.7895248,SO2,11,19,14
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","04-04-2025 15:00:00",20.918946,74.776388,PM2.5,38,80,58
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","04-04-2025 15:00:00",18.39963,76.57452,PM2.5,28,78,46
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","04-04-2025 15:00:00",18.39963,76.57452,NO2,12,56,21
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","04-04-2025 15:00:00",18.1023399,73.4783687,PM2.5,67,95,80
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","04-04-2025 15:00:00",18.1023399,73.4783687,NO2,7,64,27
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","04-04-2025 15:00:00",18.1023399,73.4783687,SO2,1,83,22
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","04-04-2025 15:00:00",18.1023399,73.4783687,CO,12,44,22
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","04-04-2025 15:00:00",19.25292,73.142019,PM10,100,125,110
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","04-04-2025 15:00:00",19.192056,72.9585188,PM2.5,22,38,29
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","04-04-2025 15:00:00",19.192056,72.9585188,PM10,42,62,49
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","04-04-2025 15:00:00",19.065931,72.862131,OZONE,5,50,27
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","04-04-2025 15:00:00",19.23241,72.86895,CO,1,32,5
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","04-04-2025 15:00:00",21.001264,75.565602,PM10,37,72,54
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","04-04-2025 15:00:00",21.001264,75.565602,NH3,5,10,7
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","04-04-2025 15:00:00",21.001264,75.565602,CO,16,24,19
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","04-04-2025 15:00:00",16.6870449,74.2505872,PM10,47,60,54
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","04-04-2025 15:00:00",16.6870449,74.2505872,NH3,1,3,1
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","04-04-2025 15:00:00",20.555712,74.529236,PM2.5,50,262,93
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","04-04-2025 15:00:00",20.555712,74.529236,NO2,11,63,30
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","04-04-2025 15:00:00",16.6870449,74.2505872,SO2,1,3,1
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","04-04-2025 15:00:00",16.7143745,74.2426398,CO,14,24,20
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","04-04-2025 15:00:00",20.555712,74.529236,OZONE,16,88,57
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","04-04-2025 15:00:00",18.910000,72.820000,OZONE,11,11,11
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","04-04-2025 15:00:00",19.083694,72.920967,OZONE,5,22,11
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","04-04-2025 15:00:00",19.215859,72.831718,NH3,5,9,7
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","04-04-2025 15:00:00",19.0364585,72.8954371,PM2.5,46,72,55
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","04-04-2025 15:00:00",19.10078,72.87462,NO2,26,31,29
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","04-04-2025 15:00:00",19.10078,72.87462,SO2,18,23,20
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","04-04-2025 15:00:00",18.910000,72.820000,PM10,42,87,53
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","04-04-2025 15:00:00",19.1653323,72.922099,PM10,53,95,68
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","04-04-2025 15:00:00",19.19709,72.82204,NH3,10,24,15
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","04-04-2025 15:00:00",18.9767,72.8380,CO,6,16,13
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","04-04-2025 15:00:00",19.11074,72.86084,SO2,1,19,5
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","04-04-2025 15:00:00",19.2243333,72.8658113,NO2,17,31,25
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","04-04-2025 15:00:00",19.215859,72.831718,CO,4,18,14
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","04-04-2025 15:00:00",18.96702,72.84214,PM10,33,94,67
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","04-04-2025 15:00:00",18.9767,72.8380,NH3,4,9,5
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","04-04-2025 15:00:00",19.1878657,72.8304069,PM10,42,64,51
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","04-04-2025 15:00:00",19.1878657,72.8304069,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","04-04-2025 15:00:00",18.897756,72.813320,PM2.5,28,44,37
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","04-04-2025 15:00:00",18.897756,72.813320,PM10,66,85,73
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","04-04-2025 15:00:00",18.897756,72.813320,OZONE,23,46,36
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","04-04-2025 15:00:00",19.137500,72.915056,NH3,2,2,2
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","04-04-2025 15:00:00",19.047000,72.874600,CO,8,8,8
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","04-04-2025 15:00:00",19.383200,72.820400,PM2.5,21,57,31
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","04-04-2025 15:00:00",19.383200,72.820400,NH3,5,9,7
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","04-04-2025 15:00:00",19.10861,72.83622,PM10,49,74,59
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","04-04-2025 15:00:00",19.173852,77.296291,SO2,NA,NA,NA
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","04-04-2025 15:00:00",19.173852,77.296291,CO,15,75,24
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","04-04-2025 15:00:00",20.0073285,73.7762427,PM10,73,121,95
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","04-04-2025 15:00:00",20.0073285,73.7762427,CO,30,37,34
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","04-04-2025 15:00:00",18.9936162,72.8128113,NO2,2,17,10
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","04-04-2025 15:00:00",21.121801,79.04952,PM10,62,125,99
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","04-04-2025 15:00:00",21.121801,79.04952,CO,21,101,33
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","04-04-2025 15:00:00",21.14472,79.107595,PM10,84,151,111
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","04-04-2025 15:00:00",21.14472,79.107595,SO2,2,106,43
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","04-04-2025 15:00:00",21.14472,79.107595,CO,55,112,81
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","04-04-2025 15:00:00",20.021503,73.813844,PM2.5,59,150,109
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","04-04-2025 15:00:00",20.021503,73.813844,NO2,4,23,13
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","04-04-2025 15:00:00",19.000083,72.813993,NO2,18,33,26
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","04-04-2025 15:00:00",19.000083,72.813993,OZONE,29,58,46
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","04-04-2025 15:00:00",19.173852,77.296291,PM10,24,60,40
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","04-04-2025 15:00:00",19.000084,72.856730,NO2,7,15,10
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","04-04-2025 15:00:00",18.59051,73.77946,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","04-04-2025 15:00:00",18.59051,73.77946,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","04-04-2025 15:00:00",18.59051,73.77946,OZONE,4,80,35
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","04-04-2025 15:00:00",18.616318,73.765797,PM2.5,54,72,62
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","04-04-2025 15:00:00",18.616318,73.765797,OZONE,1,53,31
India,Maharashtra,Pune,"Bhosari, Pune - IITM","04-04-2025 15:00:00",18.640051,73.848956,CO,6,101,31
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","04-04-2025 15:00:00",18.530085,73.849598,OZONE,1,74,6
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","04-04-2025 15:00:00",18.547056,73.826908,SO2,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","04-04-2025 15:00:00",18.547056,73.826908,OZONE,24,169,115
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","04-04-2025 15:00:00"," 16.5038",74.3623,SO2,13,21,17
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.0630,73.1209,PM2.5,52,145,90
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","04-04-2025 15:00:00",19.265594,76.761463,PM10,23,71,38
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","04-04-2025 15:00:00",18.63673,73.82487,PM10,53,101,79
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.0575752,73.0151367,CO,6,19,13
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.02579,73.10297,PM10,38,70,54
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.02579,73.10297,NO2,16,29,22
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.02579,73.10297,SO2,1,10,3
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","04-04-2025 15:00:00",18.605770,73.749976,CO,76,102,87
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","04-04-2025 15:00:00",18.5011743,73.8165527,CO,113,113,113
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","04-04-2025 15:00:00",18.454450,73.854155,OZONE,77,84,81
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.090337,73.014232,PM10,31,74,50
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.1135051,73.008978,PM2.5,34,51,42
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.1135051,73.008978,NO2,84,86,85
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","04-04-2025 15:00:00",18.536457,73.805454,CO,57,104,76
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","04-04-2025 15:00:00",18.530085,73.849598,PM2.5,96,222,162
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","04-04-2025 15:00:00",19.9591346,73.7788008,NH3,NA,NA,NA
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","04-04-2025 15:00:00",19.9591346,73.7788008,OZONE,51,88,64
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","04-04-2025 15:00:00",19.950220,73.731480,SO2,1,9,4
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","04-04-2025 15:00:00",25.6635413,94.0989878,NO2,3,5,3
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","04-04-2025 15:00:00",20.832874,85.104082,PM2.5,30,260,113
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","04-04-2025 15:00:00",20.832874,85.104082,PM10,57,173,108
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","04-04-2025 15:00:00",20.832874,85.104082,NH3,2,4,3
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","04-04-2025 15:00:00",20.832874,85.104082,SO2,9,129,68
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","04-04-2025 15:00:00",21.51161,86.89088,NO2,5,23,15
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","04-04-2025 15:00:00",21.51161,86.89088,SO2,8,24,13
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","04-04-2025 15:00:00",21.51161,86.89088,OZONE,2,155,155
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","04-04-2025 15:00:00",17.65439,75.90649,NO2,7,54,28
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","04-04-2025 15:00:00",17.65439,75.90649,NH3,3,7,5
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","04-04-2025 15:00:00",17.65439,75.90649,SO2,1,14,3
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","04-04-2025 15:00:00",17.6599188,75.9063906,PM2.5,53,67,57
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","04-04-2025 15:00:00",17.6336264,75.9132495,OZONE,11,85,56
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","04-04-2025 15:00:00",17.65439,75.90649,PM2.5,6,62,30
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","04-04-2025 15:00:00",25.5586,91.8985,SO2,8,24,14
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","04-04-2025 15:00:00",25.5586,91.8985,CO,9,20,11
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","04-04-2025 15:00:00",24.8207389,93.9423085,PM2.5,27,163,49
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","04-04-2025 15:00:00",19.235581,73.159121,NH3,2,6,4
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","04-04-2025 15:00:00",17.6599188,75.9063906,SO2,4,118,40
